gene	raw_counts	median_length_normalized	RPKM
ABCA13|154664	10	0.166481687014428	0.0803302031093613
ABCA17P|650655	2	0.086906803887936	0.0413822258442164
ABCA1|19	471	6.25286343612335	3.00350736772888
ABCA2|20	1496	13.7075205496258	6.64193101768468
ABCA3|21	552	8.01092896174863	3.89855456448547
ABCA4|24	4	0.0615958936070929	0.0675478422786137
ABCA5|23461	328	4.06987475280158	1.95614900004147
ABCA6|23460	26	1.15826494724502	0.551528528147684
ABCA7|10347	566	21.6925449871465	10.5310211719456
ABCA8|10351	60	1.22481869460113	0.583219282848788
ABCA9|10350	41	0.505944517833554	0.245003140114177
ABCB10|23456	800	15.5723905723906	7.49831784527682
ABCB11|8647	5	0.0962241169305725	0.0550985939414849
ABCB1|5243	61	2.00217013888889	0.958122459438717
ABCB4|5244	13	0.253593429158111	0.12075303760523
ABCB5|340273	13	0.439697374276814	0.209369752785925
ABCB6|10058	666	16.4530571333111	8.05269356148046
ABCB7|22	478	15.5711805555556	7.50791041986404
ABCB8|11194	1440	24.3433953699501	11.8274646756933
ABCB9|23457	211	4.9782196969697	2.41029912299934
ABCC10|89845	441	6.55051710421639	3.17407351170214
ABCC11|85320	7	0.164096236890808	0.0781373520991274
ABCC12|94160	0	0	0
ABCC13|150000	4	0.098889286993909	0.0518649322834357
ABCC1|4363	687	8.03093107238185	3.90354462490613
ABCC2|1244	14	0.202336171055237	0.100305403090624
ABCC3|8714	2934	103.425873465534	50.1311669373235
ABCC4|10257	831	23.8660578386606	11.4432483455623
ABCC5|10057	409	8.92932551319648	4.34052827237942
ABCC6P1|653190	29	0.787769784172662	0.377508610979227
ABCC6P2|730013	8	0.814447592067989	0.41007089519283
ABCC6|368	79	2.95535714285714	1.41811099382967
ABCC8|6833	1	0.0214507479537115	0.0102141565060026
ABCC9|10060	698	12.2510518934081	5.90457036875539
ABCD1|215	362	13.0946859903382	6.32866176486848
ABCD2|225	6	0.0853772701741247	0.0406539110662055
ABCD3|5825	2131	44.4503753127606	21.4395996950612
ABCD4|5826	620	18.9889389594429	9.1917365958524
ABCE1|6059	2930	52.3931807343825	25.2820831061631
ABCF1|23	1163	33.42343387471	16.2751445515825
ABCF2|10061	1805	46.5755073959408	22.470142925313
ABCF3|55324	972	28.3116679718089	13.7726982453977
ABCG1|9619	293	7.3768406961178	3.54862973719037
ABCG2|9429	359	11.8990299823633	5.72829082177048
ABCG4|64137	4	0.0832876712328767	0.0396589112337176
ABCG5|64240	9	0.24332977588047	0.115865815904271
ABCG8|64241	0	0	0
ABHD10|55347	1501	43.9726775956284	21.2019217438141
ABHD11|83451	2630	142.435542607429	69.3200506897436
ABHD12B|145447	3	0.133507853403141	0.0710512234962708
ABHD12|26090	1293	52.1209983722192	25.3890733345047
ABHD13|84945	562	7.92757712565839	3.82582414473875
ABHD14A|25864	331	21.9512843224092	10.6098125790558
ABHD14B|84836	3091	112.107542579075	54.4328206052903
ABHD15|116236	310	8.45296040682891	4.07501435351902
ABHD1|84696	27	1.34532871972318	0.676191297938212
ABHD2|11057	4913	41.8833466499258	20.2939573893699
ABHD3|171586	529	22.6809605488851	10.9455987357952
ABHD4|63874	684	29.7536400698893	14.4164877382206
ABHD5|51099	711	9.95158286778399	4.7914722294312
ABHD6|57406	319	9.87443016991297	4.78417460577901
ABHD8|79575	73	2.57663197729423	1.24965904662063
ABI1|10006	1918	41.3035765379113	19.8598097191621
ABI2|10152	1029	10.6792079207921	6.14492251473424
ABI3BP|25890	85	1.7397596941562	0.839990251929333
ABI3|51225	266	9.35801886792453	4.54066473075665
ABL1|25	1758	23.3220880681818	11.2961352855733
ABL2|27	382	2.34680276699848	1.16619748467126
ABLIM1|3983	5052	172.416742493176	83.1781609835652
ABLIM2|84448	89	1.84038800705467	0.946737016040061
ABLIM3|22885	229	4.23774817793415	2.08274069833519
ABO|28	203	9.85402906208719	4.85225731152956
ABP1|26	1112	33.2655935613682	16.1939224260979
ABRA|137735	1	0.0268456375838926	0.0127830294951492
ABR|29	3236	57.3399904897765	27.8427998184695
ABT1|29777	1024	33.7827050997783	16.4333865440291
ABTB1|80325	413	15.4544997486174	7.51430690538808
ABTB2|25841	349	6.24777054711979	3.044077131542
ACAA1|30	1447	63.4005899705015	30.8938823932804
ACAA2|10449	4200	175.532511210762	85.1977451251248
ACACA|31	735	11.2984672742336	5.50926595444572
ACACB|32	203	2.74339552928136	1.35716193786362
ACAD10|80724	485	15.4114359415305	7.54580692298888
ACAD11|84129	346	13.4994807892004	6.50119924676297
ACAD8|27034	462	19.3119777158774	9.31432061468216
ACAD9|28976	847	27.5436766623207	13.3211111499999
ACADL|33	0	0	0
ACADM|34	1398	46.6287744227353	22.4653115399967
ACADSB|36	515	6.59914602903501	3.18312717299661
ACADS|35	1468	74.5296928327645	36.2628631693695
ACADVL|37	6580	217.027062999113	105.644195996029
ACAN|176	297	2.56019056472229	1.24890316996606
ACAP1|9744	142	4.17479191438763	2.03678296595678
ACAP2|23527	1271	21.238369517058	10.1896122092324
ACAP3|116983	1162	24.7966343411295	11.9941058339679
ACAT1|38	1609	56.1712424383434	27.0952578919193
ACAT2|39	693	32.0581683168317	15.5190645142523
ACBD3|64746	2046	43.0558503211393	20.676402066621
ACBD4|79777	184	6.83115577889447	3.3460960784629
ACBD5|91452	1226	24.4869193806727	11.8439443326056
ACBD6|84320	500	22.9301175015461	11.1900916823646
ACBD7|414149	58	1.9351598173516	0.958423688148174
ACCN1|40	0	0	0
ACCN2|41	397	7.77289377289377	3.75901002899126
ACCN3|9311	86	3.12217860647694	1.52710159914916
ACCN4|55515	3	0.0888196338137904	0.0422930539549286
ACCN5|51802	0	0	0
ACCSL|390110	0	0	0
ACCS|84680	167	6.09619140625	2.95093864044343
ACD|65057	682	24.3071770334928	11.8089626476188
ACE2|59272	264	5.6427752293578	2.7390572580856
ACER1|125981	0	0	0
ACER2|340485	34	0.902875175315568	0.43142276333313
ACER3|55331	524	9.0048	4.33437906432047
ACE|1636	1010	31.4811399832355	15.31879466294
ACHE|43	21	0.711711711711712	0.342326075007258
ACIN1|22985	1976	46.14631843927	22.5012532553544
ACLY|47	3409	58.3164179104478	28.32777747672
ACMSD|130013	1	0.0588235294117647	0.0280098734526062
ACN9|57001	715	26.0130560928433	12.5120700667546
ACO1|48	1729	36.0526755852843	17.4387848355147
ACO2|50	2650	70.9780575539568	34.4964765205156
ACOT11|26027	597	16.1515812431843	7.85339426788734
ACOT12|134526	1	0.0587326120556414	0.027966581530732
ACOT13|55856	710	12.4845143125293	6.02862907450605
ACOT1|641371	229	10.60536159601	5.16659927598236
ACOT2|10965	562	25.0825358851675	12.1639241348273
ACOT4|122970	15	0.658250146799765	0.318750057258667
ACOT6|641372	1	0.0756972111553785	0.0360445781880152
ACOT7|11332	1663	75.6976744186046	36.8310294129596
ACOT8|10005	305	11.3463438735178	5.45334522368282
ACOT9|23597	869	39.155328115593	18.9331904871564
ACOX1|51	1965	19.4941442640405	9.46378846473352
ACOX2|8309	283	8.9223259762309	4.34695165098351
ACOX3|8310	342	8.88025210084034	4.33352756416751
ACOXL|55289	7	0.200159808230124	0.101207069718486
ACP1|52	2714	129.80931122449	62.6379369534964
ACP2|53	1006	35.4848053181387	17.2867469324653
ACP5|54	951	44.5924528301887	21.6449732278174
ACP6|51205	626	17.0557593543654	8.31040409738823
ACPL2|92370	513	12.5770234986945	6.05901830446919
ACPP|55	190	4.53846153846154	2.20380247921339
ACPT|93650	0	0	0
ACRBP|84519	164	6.80749860100727	3.32118414444647
ACRC|93953	13	0.302076777847703	0.148034560890489
ACRV1|56	1	0.0709617180205415	0.0337896886094933
ACR|49	1	0.060580204778157	0.0308777785842724
ACSBG1|23205	16	0.461658841940532	0.226533687015758
ACSBG2|81616	2	0.0562962962962963	0.0268064862968646
ACSF2|80221	270	9.3215777262181	4.53409014162745
ACSF3|197322	525	12.8004572175049	6.20479985725108
ACSL1|2180	1676	33.6649691771643	16.2563269620171
ACSL3|2181	2283	40.1715157203191	19.3850143339399
ACSL4|2182	2107	31.5588235294118	15.1529630260566
ACSL5|51703	5488	126.92390968141	61.4302182728768
ACSL6|23305	6	0.155049302958177	0.0738294930311471
ACSM1|116285	17	0.626523647001463	0.299955563390075
ACSM2A|123876	1	0.0156075808249721	0.0134480700485943
ACSM2B|348158	2	0.0074719800747198	0.0300446297225133
ACSM3|6296	272	9.62600854295206	4.6717331600421
ACSM4|341392	1	0.0436029833620195	0.0207623387841465
ACSM5|54988	0	0	0
ACSS1|84532	810	13.5358262427228	6.56356756955251
ACSS2|55902	1498	41.4436174171939	20.175198078954
ACSS3|79611	31	0.736263736263736	0.373576906934327
ACTA1|58	13	0.388336646785951	0.311765297886
ACTA2|59	5095	246.055123216602	119.57309622011
ACTBL2|345651	9	0.243070362473348	0.115742291580279
ACTB|60	148900	6149.66629711752	2986.9766313549
ACTC1|70	57	1.15597075548335	0.558559198630851
ACTG1|71	52728	2100.42245989305	1020.40681966442
ACTG2|72	3736	218.394344069128	106.206751207279
ACTL6A|86	1705	67.0068134171908	32.338485237845
ACTL6B|51412	0	0	0
ACTL7A|10881	0	0	0
ACTL7B|10880	0	0	0
ACTL8|81569	7	0.26853813559322	0.134174414992252
ACTL9|284382	0	0	0
ACTN1|87	6446	133.246810870771	64.6901620643222
ACTN2|88	4	0.0671378091872792	0.0319688661667555
ACTN3|89	2	0.0511612251767082	0.0243613305289581
ACTN4|81	9772	395.673580786026	193.033039588154
ACTR10|55860	1134	34.925681255161	16.9438686506483
ACTR1A|10121	2326	61.8186676166726	29.9875481370804
ACTR1B|10120	1338	43.7883082373782	21.4440018591792
ACTR2|10097	6830	130.120680894309	62.7970545986383
ACTR3B|57180	273	9.73481973434535	4.68668430963447
ACTR3C|653857	50	3.04515599343186	1.48558113714151
ACTR3|10096	7354	213.780054116738	102.872870238362
ACTR5|79913	235	7.0439693424768	3.43055981350557
ACTR6|64431	427	18.216628959276	8.74015782003825
ACTR8|93973	440	9.46737875288684	4.59672426684111
ACTRT1|139741	0	0	0
ACTRT2|140625	0	0	0
ACVR1B|91	1019	24.0047438330171	11.6623475250733
ACVR1C|130399	63	0.547854028000918	0.261635489964234
ACVR1|90	625	15.8628977657414	7.65672742484074
ACVR2A|92	462	6.65961098398169	3.18825429125753
ACVR2B|93	191	1.24752475247525	0.60562976357194
ACVRL1|94	557	10.0950072709646	4.88539441854759
ACY1|95	1878	92.9320905459387	45.2479924823175
ACY3|91703	299	16.8914198936978	8.21597433084997
ACYP1|97	112	12.6787878787879	6.14112231528172
ACYP2|98	238	14.3384491114701	6.9571276633139
ADAD1|132612	0	0	0
ADAD2|161931	1	0.0345611641655298	0.0164569151890711
ADAL|161823	142	3.83212735166425	1.85919081878037
ADAM10|102	1685	52.3007456503728	25.2601717911321
ADAM11|4185	5	0.086442220200182	0.0411610060290802
ADAM12|8038	730	15.9626168224299	7.71547670723134
ADAM15|8751	6443	166.936281337047	81.1852918295416
ADAM17|6868	428	24.0953453453453	11.6282190558021
ADAM18|8749	2	0.00887136520453425	0.0356715194684744
ADAM19|8728	667	16.8307484828051	8.13819979299116
ADAM20|8748	0	0	0
ADAM21P1|145241	1	0.037109375	0.0176702912601403
ADAM21|8747	11	0.345386533665835	0.165451505198853
ADAM22|53616	32	0.883720930232558	0.420799494194968
ADAM23|8745	33	0.907044299201162	0.433634337155163
ADAM28|10863	163	5.58634906092533	2.70213802548102
ADAM29|11086	0	0	0
ADAM2|2515	0	0	0
ADAM30|11085	0	0	0
ADAM32|203102	5	0.165938864628821	0.0790147521850814
ADAM33|80332	192	7.65115034777956	3.71762506588941
ADAM3A|1587	14	0.438390611902766	0.212339728001149
ADAM5P|255926	1	0.0361675126903553	0.0229624089471874
ADAM6|8755	27687	63.612479170524	30.9189070306963
ADAM7|8756	0	0	0
ADAM8|101	606	15.0812165775401	7.32967461212064
ADAM9|8754	5268	101.435149654643	48.7701123678798
ADAMDEC1|27299	431	13.7951448040886	6.64282540537934
ADAMTS10|81794	108	2.26814688300598	1.11254930318328
ADAMTS12|81792	201	3.19067886784422	1.54797617719817
ADAMTS13|11093	164	4.06630764052508	1.99762910337457
ADAMTS14|140766	184	3.5608875128999	1.71793890509318
ADAMTS15|170689	25	0.603925692253768	0.317111430956601
ADAMTS16|170690	42	1.02380952380952	0.502621618066212
ADAMTS17|170691	27	0.998966408268734	0.504959393033962
ADAMTS18|170692	11	0.32926348956282	0.156784687478708
ADAMTS19|171019	0	0	0
ADAMTS1|9510	423	6.77516059957173	3.27791092073331
ADAMTS20|80070	1	0.00319262149698475	0.0128374446614996
ADAMTS2|9509	483	13.3248787765759	6.51964542703118
ADAMTS3|9508	13	0.294188136608748	0.140938835982617
ADAMTS4|9507	397	9.2812303829253	4.50939621180308
ADAMTS5|11096	124	0.964296802235331	0.464390541870552
ADAMTS6|11174	122	1.29340302302585	0.623679657168189
ADAMTS7|11173	213	4.51184433164129	2.17377471366707
ADAMTS8|11095	39	0.991902834008097	0.476167848694306
ADAMTS9|56999	407	5.57776969255958	2.67942948805026
ADAMTSL1|92949	50	1.10086027884901	0.536765892921496
ADAMTSL2|9719	92	1.82326203208556	0.890204705366468
ADAMTSL3|57188	98	1.22443133951137	0.597556552160942
ADAMTSL4|54507	122	2.62289855072464	1.27971834582423
ADAMTSL5|339366	104	2.81860970311369	1.3626468776538
ADAP1|11033	3688	131.745341614907	63.766905864706
ADAP2|55803	207	5.63563636363636	2.72402639842139
ADARB1|104	328	6.08993255058706	2.96525409249355
ADARB2|105	1	0.00526315789473684	0.0211630154975247
ADAR|103	6313	72.488854727133	35.1206179537808
ADAT1|23536	261	6.99020319303338	3.42716453073304
ADAT2|134637	328	6.32294617563739	3.0568921278011
ADAT3|113179	147	6.89104571070758	3.33108779312009
ADA|100	326	15.9769129287599	7.78201492034969
ADCK1|57143	243	8.87726161369193	4.30017986781733
ADCK2|90956	1468	48.9024171888988	23.7802571813457
ADCK4|79934	848	28.9726345083488	14.2337966199678
ADCK5|203054	298	11.9427645788337	5.82302885379517
ADCY10|55811	3	0.0336749633967789	0.0264925010986583
ADCY1|107	34	0.359216459977452	0.173395958430959
ADCY2|108	31	0.376413838988689	0.186602037844941
ADCY3|109	981	16.5528769615647	8.07395272396013
ADCY4|196883	225	4.95044247787611	2.40190861730756
ADCY5|111	19	0.430530709600477	0.205004881787292
ADCY6|112	1107	13.7888907534821	6.72276446490172
ADCY7|113	757	22.4434226309476	10.9535740388168
ADCY8|114	1	0.00229240957717779	0.00921771688761265
ADCY9|115	399	3.84570615623383	1.8674746306009
ADCYAP1R1|117	1	0.0228571428571429	0.0229769882544554
ADCYAP1|116	18	0.419161676646707	0.20529392279036
ADC|113451	69	2.69287211740042	1.30871289232334
ADD1|118	3058	56.8713786213786	27.6386656791574
ADD2|119	11	0.229418221734358	0.109241581094523
ADD3|120	3989	69.7876456876457	33.6496386204104
ADH1A|124	7	0.431118314424635	0.205284680312294
ADH1B|125	195	5.64104534973098	2.71207052945796
ADH1C|126	54	2.73547094188377	1.30540604611986
ADH4|127	1	0.037037037037037	0.0176358462479373
ADH5|128	3152	119.627281947262	57.8432862527477
ADH6|130	562	22.0561914672216	10.581727967446
ADH7|131	0	0	0
ADHFE1|137872	9	0.364605543710021	0.173613437370419
ADI1|55256	2576	63.154073587385	30.6249135170751
ADIG|149685	0	0	0
ADIPOQ|9370	7	0.0995661605206074	0.0549503894805577
ADIPOR1|51094	2921	108.779441117764	52.7481825043619
ADIPOR2|79602	1395	26.2692984661805	12.6938182847801
ADK|132	1016	37.7695738354807	18.219909120307
ADM2|79924	55	0.986950217496375	0.481000871808168
ADM|133	579	27.0625390869293	13.1039962563754
ADNP2|22850	853	11.8144788002222	5.71542479080809
ADNP|23394	1822	29.4727626459144	14.2533321107648
ADORA1|134	92	2.50090285301553	1.20237110800671
ADORA2A|135	89	2.71221864951768	1.29453349218983
ADORA2B|136	634	25.0870026525199	12.1717090830167
ADORA3|140	63	2.2110134197131	1.05501696415934
ADO|84890	777	15.5640545600428	7.52037009925011
ADPGK|83440	1994	64.8389203308663	31.4150546201698
ADPRHL1|113622	160	6.59801214798454	3.19723966875912
ADPRHL2|54936	882	39.6496660595021	19.379771240848
ADPRH|141	169	3.81322013341419	1.85442687951173
ADRA1A|148	19	0.587775061124694	0.336228055508351
ADRA1B|147	3	0.0827464788732394	0.0477844496048864
ADRA1D|146	4	0.114028507126782	0.054296708928383
ADRA2A|150	23	0.449472872203651	0.214024530603663
ADRA2B|151	10	0.231143552311436	0.110063128043696
ADRA2C|152	104	4.20191226096738	2.11677765808762
ADRB1|153	77	2.02341020265549	0.973631813612537
ADRB2|154	22	0.822429906542056	0.39161467929999
ADRB3|155	2	0.0571428571428571	0.0272095913539604
ADRBK1|156	4917	147.002808988764	71.4045408163213
ADRBK2|157	206	2.81430689399555	1.38155742015531
ADRM1|11047	2246	132.530303030303	64.8165447374189
ADSL|158	1658	80.6217447916667	39.0631238790834
ADSSL1|122622	63	2.57278304517568	1.27155139963655
ADSS|159	1347	49.8210059171598	24.0366148947404
AEBP1|165	2510	72.5334890965732	35.3714091966222
AEBP2|121536	475	6.99097862325946	3.37118245496459
AEN|64782	1419	49.0548327137546	23.86238172611
AES|166	6662	287.837601862631	140.331487664791
AFAP1L1|134265	172	3.45759476411235	1.69742735700354
AFAP1L2|84632	606	11.7832986472425	5.70509532764437
AFAP1|60312	901	8.77088772845953	4.25666705054717
AFARP1|246182	2	0.0921450151057402	0.0546657953183796
AFF1|4299	1143	10.2655820074172	4.94840874271767
AFF2|2334	25	0.128958944281525	0.0663283660204679
AFF3|3899	40	0.875524024508223	0.466801115779004
AFF4|27125	1623	18.7870798643232	9.05555840282844
AFG3L1|172	333	11.7398871119473	5.6683235723215
AFG3L2|10939	1760	44.3391832602092	21.4958526632975
AFMID|125061	521	23.7827417380661	11.538765077662
AFM|173	0	0	0
AFP|174	0	0	0
AFTPH|54812	1259	23.5312965722802	11.3168515733895
AG2|387763	495	26.8126377663483	13.1619650755913
AGAP11|119385	17	0.566367713004484	0.275878412786118
AGAP1|116987	450	7.47370786516854	3.65953717423489
AGAP2|116986	147	2.44612604472555	1.20165963533155
AGAP3|116988	1515	45.1128	21.930386439465
AGAP4|119016	135	4.05362144857943	1.95497484097782
AGAP5|729092	134	3.20171537484117	1.54043626782173
AGAP6|414189	174	4.63961038961039	2.27158861152002
AGAP7|653268	41	1.25495867768595	0.613115296087379
AGAP8|728404	177	5.1413085559427	2.47983348843818
AGA|175	414	38.9523809523809	18.7746180342326
AGBL1|123624	0	0	0
AGBL2|79841	17	0.511590727418066	0.245886834737428
AGBL3|340351	11	0.236024844720497	0.112387442548967
AGBL4|84871	33	0.827827827827828	0.398474796304745
AGBL5|60509	906	23.5264263213161	11.4760284878177
AGER|177	103	5.82343870470316	2.87389508063148
AGFG1|3267	2043	17.6684713742656	8.516718066014
AGFG2|3268	919	16.474710982659	8.00998728906674
AGGF1|55109	893	56.745777027027	27.2943915162037
AGK|55750	397	24.644407345576	11.992434332892
AGL|178	800	8.40963519910888	4.03105057095709
AGMAT|79814	765	25.9289617486339	12.6067389449394
AGPAT1|10554	1830	68.1246882793018	33.0301368560619
AGPAT2|10555	3027	147.684554973822	71.6906845077373
AGPAT3|56894	2536	29.0099357994497	14.0285366074512
AGPAT4|56895	272	13.238961038961	6.39178036896669
AGPAT5|55326	1632	23.2926087782633	11.221746268146
AGPAT6|137964	1457	17.0464601769912	8.33233537004076
AGPAT9|84803	238	6.81544901065449	3.27736835889749
AGPHD1|123688	50	3.06558704453441	1.46513184213633
AGPS|8540	874	8.65797830113787	4.18483371019722
AGR2|10551	89873	6329.90592662277	3059.63510159309
AGR3|155465	1598	156.5124508519	75.7924415310958
AGRN|375790	3966	40.0952315890149	19.6098658672008
AGRP|181	0	0	0
AGTPBP1|23287	485	8.53747373336446	4.09795631633718
AGTR1|185	19	0.603595890410959	0.294343481812747
AGTR2|186	0	0	0
AGTRAP|57085	1122	70.0241666666667	33.8364873282174
AGT|183	439	13.1498997995992	6.36748060274021
AGXT2L1|64850	0	0	0
AGXT2L2|85007	699	25.2616504854369	12.2795829097264
AGXT2|64902	0	0	0
AGXT|189	1	0.0605577689243028	0.0288356625504122
AHCTF1|25909	907	8.7033854834573	4.20918211672171
AHCYL1|10768	3523	68.5465176715177	33.1322736882025
AHCYL2|23382	3043	45.1840442338073	21.7461267835377
AHCY|191	7107	239.303482587065	116.32451038035
AHDC1|27245	412	5.59093391589295	2.71432144152851
AHI1|54806	285	5.49754585378455	2.66437499424404
AHNAK2|113146	1100	4.49775268581451	2.18195747373624
AHNAK|79026	6217	46.4361573981128	22.5843705245202
AHRR|57491	42	0.548661360347323	0.274950754890055
AHR|196	6407	87.0977633477633	41.8220351551977
AHSA1|10598	2638	152.817898832685	74.292560038151
AHSA2|130872	337	12.7034795763994	6.15008116024134
AHSG|197	3	0.145408163265306	0.0692386922846313
AHSP|51327	1	0.146718146718147	0.0698624642871955
AICDA|57379	13	0.371678056188307	0.178608137627173
AIDA|64853	2548	61.0702875399361	29.4597289341709
AIF1L|83543	233	5.15325895478567	2.47562544470898
AIF1|199	420	49.1377151799687	23.7860371366545
AIFM1|9131	1195	40.3454051607062	19.5769868802249
AIFM2|84883	855	21.8787043418332	10.6620905610462
AIFM3|150209	83	2.66015293118097	1.27598419267786
AIG1|51390	709	38.2916967509025	18.525507840465
AIM1L|55057	105	4.80583126550868	2.3572080847274
AIM1|202	2566	34.5501972032987	16.6476065222246
AIM2|9447	23	1.12255892255892	0.560499258934443
AIMP1|9255	1364	39.3764434180139	18.9997936362766
AIMP2|7965	786	47.57928802589	23.013238357284
AIPL1|23746	19	0.470175438596491	0.241258376671782
AIP|9049	728	43.0176	21.0763317860469
AIRE|326	1	0.0405982905982906	0.0193316006948543
AJAP1|55966	10	0.280448717948718	0.144987005211407
AK1|203	2348	76.8596646072374	37.4983231526044
AK2|204	4298	140.389519650655	67.921080978296
AK3L1|205	518	17.5536036036036	8.44404318351236
AK3|50808	2112	61.4752130131681	29.6013376179785
AK5|26289	6	0.140006140620203	0.0666664227831144
AK7|122481	77	2.86131748390292	1.38015564663649
AKAP10|11216	404	14.8212180746562	7.18087309740176
AKAP11|11215	937	7.13549752999294	3.41857695747746
AKAP12|9590	352	3.20240116420082	1.54480260590227
AKAP13|11214	1713	18.9690048939641	9.19343613907969
AKAP14|158798	2	0.225185185185185	0.107225945187459
AKAP1|8165	2286	43.3040181956027	20.9066205106783
AKAP2|11217	350	3.80235945237402	1.84475164218884
AKAP3|10566	81	1.99240171787248	0.968380996551751
AKAP4|8852	1	0.026592022393282	0.0126622660954399
AKAP5|9495	88	1.01464467396331	0.490921931874136
AKAP6|9472	68	0.635451080050826	0.312685570781725
AKAP7|9465	510	16.326660988075	7.8604198532331
AKAP8L|26993	476	18.2931123770067	8.92068777543512
AKAP8|10270	649	19.9479768786127	9.69715234062674
AKAP9|10142	1319	16.7830284552846	8.08485261255285
AKD1|221264	103	4.35045146726862	2.10352252797914
AKIRIN1|79647	1851	53.6213817059051	25.8531023863065
AKIRIN2|55122	860	33.1560574948665	15.9765557446919
AKNAD1|254268	2	0.0526680526680527	0.0250788333338651
AKNA|80709	654	7.38239803741184	3.62886334736305
AKR1A1|10327	4085	211.454418928323	102.874787964951
AKR1B10|57016	321	14.8863354037267	7.21527381164366
AKR1B15|441282	30	1.68012185833968	0.826856584175947
AKR1B1|231	587	26.2298919567827	12.7507803517109
AKR1C1|1645	96	5.15317919075145	2.510202763059
AKR1C2|1646	131	7.57606177606178	3.66079312864904
AKR1C3|8644	1154	69.144578313253	33.543634539667
AKR1C4|1109	7	0.445561139028476	0.212161889032974
AKR1CL1|340811	1	0.0329102021626704	0.0170139898922272
AKR1D1|6718	0	0	0
AKR1E2|83592	8	0.423988842398884	0.201889854955466
AKR7A2|8574	1751	103.403341288783	50.4109090157864
AKR7A3|22977	1565	89.7102229054573	43.5322090112996
AKR7L|246181	322	10.6692032229185	5.2161054580336
AKT1S1|84335	1275	46.6969995081161	22.6958507321585
AKT1|207	4309	114.648532569792	55.811507430854
AKT2|208	1665	23.9653156664069	11.7408962536589
AKT3|10000	188	7.68743169398907	3.71775203395861
AKTIP|64400	643	22.2410138248848	10.7232121797204
ALAD|210	668	15.429375	7.55440291953517
ALAS1|211	1911	61.0531732418525	29.6555375956116
ALAS2|212	0	0	0
ALB|213	1	0.00567595459236326	0.0186732489684042
ALCAM|214	1387	29.9057471264368	14.423507260507
ALDH16A1|126133	1293	32.8770547945205	16.024678820374
ALDH18A1|5832	3773	83.8587604290822	40.6853928120962
ALDH1A1|216	7537	274.959064327485	132.921373170703
ALDH1A2|8854	4	0.0897785865938732	0.0439050730976855
ALDH1A3|220	177	4.18411097099622	2.01935999389527
ALDH1B1|219	1631	39.8787779237845	19.390230569235
ALDH1L1|10840	806	20.0555181695828	9.81431283298063
ALDH1L2|160428	148	1.47990385899319	0.715173716399193
ALDH2|217	5002	164.95657953035	80.2021090017004
