gene	raw_counts	median_length_normalized	RPKM
ABHD2|11057	10963	94.7204657002625	42.62676364771
ABHD3|171586	749	32.325328759291	14.5880967653125
ABHD4|63874	299	13.1543389633081	5.93208711714001
ABHD5|51099	337	4.75474860335196	2.13777622273102
ABHD6|57406	1021	31.9303771239121	14.413685687077
ABHD8|79575	205	7.33538315988647	3.30335695447538
ABI1|10006	2030	43.9238912732475	19.7858852040542
ABI2|10152	2023	17.4128712871287	11.3718176168095
ABI3BP|25890	109	2.24877116329874	1.01394590400014
ABI3|51225	420	15.0047169811321	6.74869897086885
ABL1|25	3296	44.3036221590909	19.9356859750936
ABL2|27	852	5.42458241943648	2.44839395766391
ABLIM1|3983	3180	109.59008189263	49.2840125027183
ABLIM2|84448	1286	28.5435038212816	12.8769582166367
ABLIM3|22885	160	3.02990701181201	1.36978583451137
ABO|28	282	14.0059445178336	6.34497419755965
ABP1|26	2040	62.071629778672	27.9647152526718
ABRA|137735	4	0.10738255033557	0.0481312066012076
ABR|29	3241	58.2368045649073	26.2492192179665
ABT1|29777	441	14.7933481152993	6.66190860716366
ABTB1|80325	807	30.6038210155857	13.8211881387168
ABTB2|25841	955	17.4032296939021	7.8409117150553
ACAA1|30	2118	94.5486725663717	42.5660038924518
ACAA2|10449	4069	172.44730941704	77.696144243042
ACACA|31	2190	34.3050952775476	15.4519566329102
ACACB|32	1544	21.5536670977277	9.71663515846577
ACAD10|80724	674	21.8813413585555	9.87090138956627
ACAD11|84129	286	11.2248182762201	5.0584373733091
ACAD8|27034	562	23.6735376044568	10.6654329511235
ACAD9|28976	853	28.0308561495002	12.6281298720643
ACADL|33	1	0.0415982484948002	0.0186452443743868
ACADM|34	1964	65.9178507992895	29.7084315857092
ACADSB|36	1624	21.0044406490179	9.44856277208122
ACADS|35	990	51.0191126279863	23.0199405169178
ACADVL|37	6859	230.004880212955	103.660552278829
ACAN|176	501	4.38752033465024	1.98309267923244
ACAP1|9744	69	2.06183115338882	0.931619279258154
ACAP2|23527	1396	23.4107221976074	10.534901775569
ACAP3|116983	1305	28.1611523103252	12.6795904794541
ACAT1|38	2292	80.590507212657	36.3316251716308
ACAT2|39	939	43.904702970297	19.7938768082997
ACBD3|64746	1153	24.3325886623848	10.9681053552699
ACBD4|79777	322	12.2341708542714	5.51200271054548
ACBD5|91452	1293	26.1257341163908	11.7581062155104
ACBD6|84320	492	23.0092764378479	10.3648187039124
ACBD7|414149	192	6.65662100456621	2.98650840302507
ACCN1|40	2	0.0489060489060489	0.0219207602779953
ACCN2|41	364	7.20905285190999	3.2442725211433
ACCN3|9311	6	0.223748773307164	0.100289091674204
ACCN4|55515	3	0.0747954811063498	0.0398109016034336
ACCN5|51802	0	0	0
ACCSL|390110	0	0	0
ACCS|84680	257	9.45361328125	4.27474091714121
ACD|65057	417	15.0358851674641	6.79667331762007
ACE2|59272	12	0.238245412844037	0.117195624330291
ACER1|125981	0	0	0
ACER2|340485	76	2.01507713884993	0.907759281862677
ACER3|55331	636	11.0036571428571	4.95205757627313
ACE|1636	2188	69.3549874266555	31.2380204948643
ACHE|43	33	1.12207207207207	0.506369562421691
ACIN1|22985	2503	59.4911894273128	26.8295620718778
